NCESSCH;LEAID;LEANM05;SCHNAM05;LCITY05;LSTATE05;LATCOD;LONCOD;MLOCALE;ULOCALE;status05
150003000159;1500030;HAWAII DEPT OF EDUCATION;WAIPAHU ELEMENTARY SCHOOL;WAIPAHU;HI;21.38867;-158.01852;3;21;1
150003000160;1500030;HAWAII DEPT OF EDUCATION;KALIHI-KAI ELEMENTARY SCHOOL;HONOLULU;HI;21.32908;-157.88013;1;11;1
150003000161;1500030;HAWAII DEPT OF EDUCATION;WAIPAHU HIGH SCHOOL;WAIPAHU;HI;21.39228;-157.99729;3;21;1
150003000162;1500030;HAWAII DEPT OF EDUCATION;KALIHI ELEMENTARY SCHOOL;HONOLULU;HI;21.35471;-157.86406;1;11;1
150003000163;1500030;HAWAII DEPT OF EDUCATION;KALANI HIGH SCHOOL;HONOLULU;HI;21.28034;-157.77615;1;11;1
150003000164;1500030;HAWAII DEPT OF EDUCATION;KALAKAUA MIDDLE SCHOOL;HONOLULU;HI;21.33246;-157.87922;1;11;1
150003000165;1500030;HAWAII DEPT OF EDUCATION;KAIULANI ELEMENTARY SCHOOL;HONOLULU;HI;21.32433;-157.86916;1;11;1
150003000166;1500030;HAWAII DEPT OF EDUCATION;KAPOLEI ELEMENTARY SCHOOL;KAPOLEI;HI;21.33875;-158.0708;3;21;1
150003000167;1500030;HAWAII DEPT OF EDUCATION;KIPAPA ELEMENTARY SCHOOL;MILILANI;HI;21.46489;-158.01608;3;21;1
150003000168;1500030;HAWAII DEPT OF EDUCATION;KAALA ELEMENTARY SCHOOL;WAHIAWA;HI;21.4964;-158.03932;3;21;1
150003000169;1500030;HAWAII DEPT OF EDUCATION;ILIAHI ELEMENTARY SCHOOL;WAHIAWA;HI;21.50956;-158.00192;3;21;1
150003000170;1500030;HAWAII DEPT OF EDUCATION;HICKAM ELEMENTARY SCHOOL;HONOLULU;HI;21.34664;-157.96506;3;21;1
150003000171;1500030;HAWAII DEPT OF EDUCATION;HELEMANO ELEMENTARY SCHOOL;WAHIAWA;HI;21.51659;-158.02429;3;21;1
150003000172;1500030;HAWAII DEPT OF EDUCATION;HALEIWA ELEMENTARY SCHOOL;HALEIWA;HI;21.58688;-158.11665;3;31;1
150003000173;1500030;HAWAII DEPT OF EDUCATION;HALE KULA ELEMENTARY SCHOOL;WAHIAWA;HI;21.4992;-158.0584;3;21;1
150003000174;1500030;HAWAII DEPT OF EDUCATION;ALIAMANU INTERMEDIATE SCHOOL;HONOLULU;HI;21.34735;-157.9172;1;11;1
150003000175;1500030;HAWAII DEPT OF EDUCATION;ALIAMANU ELEMENTARY SCHOOL;HONOLULU;HI;21.3473;-157.91708;1;11;1
150003000176;1500030;HAWAII DEPT OF EDUCATION;AIEA INTERMEDIATE SCHOOL;AIEA;HI;21.38267;-157.92812;3;21;1
150003000177;1500030;HAWAII DEPT OF EDUCATION;AIEA HIGH SCHOOL;AIEA;HI;21.38747;-157.93384;3;21;1
150003000178;1500030;HAWAII DEPT OF EDUCATION;AIEA ELEMENTARY SCHOOL;AIEA;HI;21.37842;-157.93109;3;21;1
150003000179;1500030;HAWAII DEPT OF EDUCATION;WILSON ELEMENTARY SCHOOL;HONOLULU;HI;21.28543;-157.78782;1;11;1
150003000180;1500030;HAWAII DEPT OF EDUCATION;WASHINGTON MIDDLE SCHOOL;HONOLULU;HI;21.29982;-157.83815;1;11;1
150003000181;1500030;HAWAII DEPT OF EDUCATION;WAILUPE VALLEY ELEMENTARY;HONOLULU;HI;21.29592;-157.75723;1;11;1
150003000182;1500030;HAWAII DEPT OF EDUCATION;WAIKIKI ELEMENTARY SCHOOL;HONOLULU;HI;21.27182;-157.81747;1;11;1
150003000183;1500030;HAWAII DEPT OF EDUCATION;WAIALAE ELEMENTARY PUBLIC CHARTER SCHOOL;HONOLULU;HI;21.27938;-157.79532;1;11;1
150003000184;1500030;HAWAII DEPT OF EDUCATION;STEVENSON MIDDLE SCHOOL;HONOLULU;HI;21.31292;-157.84376;1;11;1
150003000185;1500030;HAWAII DEPT OF EDUCATION;ROYAL ELEMENTARY SCHOOL;HONOLULU;HI;21.3157;-157.85611;1;11;1
150003000186;1500030;HAWAII DEPT OF EDUCATION;ROOSEVELT HIGH SCHOOL;HONOLULU;HI;21.31311;-157.84049;1;11;1
150003000187;1500030;HAWAII DEPT OF EDUCATION;PUUHALE ELEMENTARY SCHOOL;HONOLULU;HI;21.33082;-157.88703;1;11;1
150003000188;1500030;HAWAII DEPT OF EDUCATION;PAUOA ELEMENTARY SCHOOL;HONOLULU;HI;21.3224;-157.84689;1;11;1
150003000189;1500030;HAWAII DEPT OF EDUCATION;PALOLO ELEMENTARY SCHOOL;HONOLULU;HI;21.30176;-157.79516;1;11;1
150003000190;1500030;HAWAII DEPT OF EDUCATION;NUUANU ELEMENTARY SCHOOL;HONOLULU;HI;21.33902;-157.83849;1;11;1
150003000191;1500030;HAWAII DEPT OF EDUCATION;NOELANI ELEMENTARY SCHOOL;HONOLULU;HI;21.30971;-157.8136;1;11;1
150003000192;1500030;HAWAII DEPT OF EDUCATION;NIU VALLEY MIDDLE SCHOOL;HONOLULU;HI;21.28862;-157.7417;1;11;1
150003000193;1500030;HAWAII DEPT OF EDUCATION;MCKINLEY HIGH SCHOOL;HONOLULU;HI;21.30455;-157.85166;1;11;1
150003000194;1500030;HAWAII DEPT OF EDUCATION;MANOA ELEMENTARY SCHOOL;HONOLULU;HI;21.32014;-157.81172;1;11;1
150003000195;1500030;HAWAII DEPT OF EDUCATION;LUNALILO ELEMENTARY SCHOOL;HONOLULU;HI;21.29569;-157.835;1;11;1
150003000196;1500030;HAWAII DEPT OF EDUCATION;MAEMAE ELEMENTARY SCHOOL;HONOLULU;HI;21.33231;-157.85017;1;11;1
150003000197;1500030;HAWAII DEPT OF EDUCATION;LINCOLN ELEMENTARY SCHOOL;HONOLULU;HI;21.31658;-157.84273;1;11;1
150003000198;1500030;HAWAII DEPT OF EDUCATION;LINAPUNI ELEMENTARY SCHOOL;HONOLULU;HI;21.34228;-157.8802;1;11;1
150003000199;1500030;HAWAII DEPT OF EDUCATION;LILIUOKALANI ELEMENTARY SCHOOL;HONOLULU;HI;21.28516;-157.80069;1;11;1
150003000200;1500030;HAWAII DEPT OF EDUCATION;LIKELIKE ELEMENTARY SCHOOL;HONOLULU;HI;21.32796;-157.86548;1;11;1
150003000201;1500030;HAWAII DEPT OF EDUCATION;LIHOLIHO ELEMENTARY SCHOOL;HONOLULU;HI;21.2813;-157.80848;1;11;1
150003000202;1500030;HAWAII DEPT OF EDUCATION;LANAKILA ELEMENTARY SCHOOL;HONOLULU;HI;21.32965;-157.86216;1;11;1
150003000203;1500030;HAWAII DEPT OF EDUCATION;KUHIO ELEMENTARY SCHOOL;HONOLULU;HI;21.29325;-157.82182;1;11;1
150003000204;1500030;HAWAII DEPT OF EDUCATION;KOKO HEAD ELEMENTARY SCHOOL;HONOLULU;HI;21.2779;-157.70516;1;11;1
150003000205;1500030;HAWAII DEPT OF EDUCATION;KAWANANAKOA MIDDLE SCHOOL;HONOLULU;HI;21.3221;-157.85474;1;11;1
150003000206;1500030;HAWAII DEPT OF EDUCATION;KAULUWELA ELEMENTARY SCHOOL;HONOLULU;HI;21.32127;-157.86204;1;11;1
150003000207;1500030;HAWAII DEPT OF EDUCATION;KAPALAMA ELEMENTARY SCHOOL;HONOLULU;HI;21.3386;-157.87144;1;11;1
150003000208;1500030;HAWAII DEPT OF EDUCATION;KAMILOIKI ELEMENTARY SCHOOL;HONOLULU;HI;21.29724;-157.68188;1;11;1
150003000209;1500030;HAWAII DEPT OF EDUCATION;KALIHI-WAENA ELEMENTARY SCHOOL;HONOLULU;HI;21.33856;-157.87831;1;11;1
150003000210;1500030;HAWAII DEPT OF EDUCATION;KALIHI-UKA ELEMENTARY SCHOOL;HONOLULU;HI;21.34879;-157.86463;1;11;1
150003000211;1500030;HAWAII DEPT OF EDUCATION;KAIMUKI MIDDLE SCHOOL;HONOLULU;HI;21.27342;-157.79985;1;11;1
150003000212;1500030;HAWAII DEPT OF EDUCATION;KAIMUKI HIGH SCHOOL;HONOLULU;HI;21.29129;-157.81882;1;11;1
150003000213;1500030;HAWAII DEPT OF EDUCATION;JEFFERSON ELEMENTARY SCHOOL;HONOLULU;HI;21.27637;-157.81936;1;11;1
150003000214;1500030;HAWAII DEPT OF EDUCATION;HOKULANI ELEMENTARY SCHOOL;HONOLULU;HI;21.29386;-157.81588;1;11;1
150003000215;1500030;HAWAII DEPT OF EDUCATION;KAHALA ELEMENTARY SCHOOL;HONOLULU;HI;21.27676;-157.78783;1;11;1
150003000216;1500030;HAWAII DEPT OF EDUCATION;KAEWAI ELEMENTARY SCHOOL;HONOLULU;HI;21.34853;-157.87212;1;11;1
150003000217;1500030;HAWAII DEPT OF EDUCATION;KAAHUMANU ELEMENTARY SCHOOL;HONOLULU;HI;21.30589;-157.8466;1;11;1
150003000218;1500030;HAWAII DEPT OF EDUCATION;JARRETT MIDDLE SCHOOL;HONOLULU;HI;21.30056;-157.80066;1;11;1
150003000219;1500030;HAWAII DEPT OF EDUCATION;HAHAIONE ELEMENTARY SCHOOL;HONOLULU;HI;21.29993;-157.71319;1;11;1
150003000220;1500030;HAWAII DEPT OF EDUCATION;FERN ELEMENTARY SCHOOL;HONOLULU;HI;21.34204;-157.88459;1;11;1
150003000221;1500030;HAWAII DEPT OF EDUCATION;FARRINGTON HIGH SCHOOL;HONOLULU;HI;21.33323;-157.87601;1;11;1
150003000222;1500030;HAWAII DEPT OF EDUCATION;DOLE MIDDLE SCHOOL;HONOLULU;HI;21.3464;-157.87417;1;11;1
150003000223;1500030;HAWAII DEPT OF EDUCATION;CENTRAL MIDDLE SCHOOL;HONOLULU;HI;21.31389;-157.85962;1;11;1
150003000225;1500030;HAWAII DEPT OF EDUCATION;ALIIOLANI ELEMENTARY SCHOOL;HONOLULU;HI;21.28931;-157.80683;1;11;1
150003000226;1500030;HAWAII DEPT OF EDUCATION;ALA WAI ELEMENTARY SCHOOL;HONOLULU;HI;21.28811;-157.82867;1;11;1
150003000227;1500030;HAWAII DEPT OF EDUCATION;AINA HAINA ELEMENTARY SCHOOL;HONOLULU;HI;21.2817;-157.7583;1;11;1
150003000228;1500030;HAWAII DEPT OF EDUCATION;KAISER HIGH SCHOOL;HONOLULU;HI;21.2904;-157.69959;1;11;1
150003000229;1500030;HAWAII DEPT OF EDUCATION;WAIANAE INTERMEDIATE SCHOOL;WAIANAE;HI;21.454;-158.1948;3;21;1
150003000230;1500030;HAWAII DEPT OF EDUCATION;LEIHOKU ELEMENTARY SCHOOL;WAIANAE;HI;21.44252;-158.1777;3;21;1
150003000231;1500030;HAWAII DEPT OF EDUCATION;KANOELANI ELEMENTARY SCHOOL;WAIPAHU;HI;21.41832;-158.00255;3;21;1
150003000232;1500030;HAWAII DEPT OF EDUCATION;KAHAKAI ELEMENTARY SCHOOL;KAILUA KONA;HI;19.61354;-155.97978;6;33;1
150003000233;1500030;HAWAII DEPT OF EDUCATION;KALAMA INTERMEDIATE SCHOOL;MAKAWAO;HI;20.85297;-156.32537;6;33;1
150003000234;1500030;HAWAII DEPT OF EDUCATION;PAHOA ELEMENTARY SCHOOL;PAHOA;HI;19.51461;-154.90462;7;42;1
150003000235;1500030;HAWAII DEPT OF EDUCATION;KEALAKEHE INTERMEDIATE SCHOOL;KAILUA KONA;HI;19.67408;-155.98765;6;33;1
150003000236;1500030;HAWAII DEPT OF EDUCATION;KAHUKU ELEMENTARY SCHOOL;KAHUKU;HI;21.67866;-157.95354;3;31;1
150003000237;1500030;HAWAII DEPT OF EDUCATION;NAHIENAENA ELEMENTARY SCHOOL;LAHAINA;HI;20.88945;-156.66701;6;33;1
150003000238;1500030;HAWAII DEPT OF EDUCATION;LOKELANI INTERMEDIATE SCHOOL;KIHEI;HI;20.75143;-156.45121;6;33;1
150003000239;1500030;HAWAII DEPT OF EDUCATION;KALEIOPUU ELEMENTARY SCHOOL;WAIPAHU;HI;21.39583;-158.03022;3;21;1
150003000240;1500030;HAWAII DEPT OF EDUCATION;KAMAILE ELEMENTARY SCHOOL;WAIANAE;HI;21.45984;-158.19706;8;41;1
150003000241;1500030;HAWAII DEPT OF EDUCATION;MAUI WAENA INTERMEDIATE SCHOOL;KAHULUI;HI;20.87635;-156.48867;6;33;1
150003000242;1500030;HAWAII DEPT OF EDUCATION;KAUMUALII ELEMENTARY SCHOOL;LIHUE;HI;21.99805;-159.35406;6;33;1
150003000243;1500030;HAWAII DEPT OF EDUCATION;JEFFERSON ORTHOPEDIC SCHOOL;HONOLULU;HI;21.27637;-157.81936;1;11;1
150003000244;1500030;HAWAII DEPT OF EDUCATION;KEONEPOKO ELEMENTARY SCHOOL;PAHOA;HI;19.54142;-154.91364;7;42;1
150003000246;1500030;HAWAII DEPT OF EDUCATION;ANUENUE SCHOOL;HONOLULU;HI;21.30864;-157.79117;1;11;1
150003000247;1500030;HAWAII DEPT OF EDUCATION;WAIKOLOA ELEMENTARY SCHOOL;WAIKOLOA;HI;19.94898;-155.79154;6;33;1
150003000248;1500030;HAWAII DEPT OF EDUCATION;HOLOMUA ELEMENTARY SCHOOL;EWA BEACH;HI;21.34159;-158.02421;3;21;1
150003000249;1500030;HAWAII DEPT OF EDUCATION;HONOKAA ELEMENTARY SCHOOL;HONOKAA;HI;20.07618;-155.46638;7;33;1
150003000250;1500030;HAWAII DEPT OF EDUCATION;KOHALA ELEMENTARY SCHOOL;KAPAAU;HI;20.2014;-155.7864;7;41;1
150003000251;1500030;HAWAII DEPT OF EDUCATION;KEKAULIKE HIGH SCHOOL;MAKAWAO;HI;20.80866;-156.33019;7;41;1
150003000252;1500030;HAWAII DEPT OF EDUCATION;KONAWAENA MIDDLE SCHOOL;KEALAKEKUA;HI;19.51161;-155.9215;7;41;1
150003000253;1500030;HAWAII DEPT OF EDUCATION;KAMALII ELEMENTARY SCHOOL;KIHEI;HI;20.77803;-156.4578;6;33;1
150003000254;1500030;HAWAII DEPT OF EDUCATION;KEALAKEHE HIGH SCHOOL;KAILUA KONA;HI;19.67133;-156.0036;7;41;1
150003000255;1500030;HAWAII DEPT OF EDUCATION;KAPAA MIDDLE SCHOOL;KAPAA;HI;22.08444;-159.3367;7;41;1
150003000256;1500030;HAWAII DEPT OF EDUCATION;MILILANI MIDDLE SCHOOL;MILILANI;HI;21.47782;-157.99924;3;21;1
150003000257;1500030;HAWAII DEPT OF EDUCATION;WAIKELE ELEMENTARY SCHOOL;WAIPAHU;HI;21.40099;-158.01488;3;21;1
150003000258;1500030;HAWAII DEPT OF EDUCATION;KEAAU ELEMENTARY SCHOOL;KEAAU;HI;19.62111;-155.04004;7;33;1
150003000259;1500030;HAWAII DEPT OF EDUCATION;KAPOLEI MIDDLE SCHOOL;KAPOLEI;HI;21.33809;-158.05712;3;21;1
150003000260;1500030;HAWAII DEPT OF EDUCATION;KEAAU HIGH SCHOOL;KEAAU;HI;19.62116;-155.03986;7;33;1
150003000261;1500030;HAWAII DEPT OF EDUCATION;KAPOLEI HIGH SCHOOL;KAPOLEI;HI;21.34014;-158.03684;3;21;1
150003000262;1500030;HAWAII DEPT OF EDUCATION;CONNECTIONS PUBLIC CHARTER SCHOOL;HILO;HI;19.7294;-155.08959;5;33;1
150003000263;1500030;HAWAII DEPT OF EDUCATION;KANU O KA 'AINA PUBLIC CHARTER SCHOOL;KAMUELA;HI;20.02454;-155.67936;6;33;1
150003000264;1500030;HAWAII DEPT OF EDUCATION;WATERS OF LIFE PUBLIC CHARTER SCHOOL;HILO;HI;19.72376;-155.09523;5;33;1
150003000265;1500030;HAWAII DEPT OF EDUCATION;WEST HAWAII EXPLORATIONS ACADEMY PUB CHARTER SCH;KAILUA KONA;HI;19.86379;-155.90752;6;42;1
150003000266;1500030;HAWAII DEPT OF EDUCATION;KAMAKAHELEI MIDDLE SCHOOL;LIHUE;HI;21.97948;-159.36976;7;33;1
150003000267;1500030;HAWAII DEPT OF EDUCATION;KOHALA MIDDLE SCHOOL;KAPAAU;HI;20.2014;-155.7864;7;41;1
150003000268;1500030;HAWAII DEPT OF EDUCATION;WAIMEA MIDDLE SCHOOL PUB CONVERSION CHARTER SCH;KAMUELA;HI;20.02253;-155.6731;7;41;1
150003000269;1500030;HAWAII DEPT OF EDUCATION;KULA AUPUNI NI'IHAU A KAHELELANI ALOHA NC PCS;MAKAWELI;HI;21.965225;-159.710842;7;33;1
150003000270;1500030;HAWAII DEPT OF EDUCATION;HALAU KU MANA PUBLIC CHARTER SCHOOL;HONOLULU;HI;21.29938;-157.81853;1;11;1
150003000271;1500030;HAWAII DEPT OF EDUCATION;VOYAGER PUBLIC CHARTER SCHOOL;HONOLULU;HI;21.30191;-157.86361;1;11;1
150003000272;1500030;HAWAII DEPT OF EDUCATION;HALAU LOKAHI NEW CENTURY PUBLIC CHARTER SCHOOL;HONOLULU;HI;21.32589;-157.86669;1;11;1
150003000273;1500030;HAWAII DEPT OF EDUCATION;THE EDUCATION LAB: A HAWAII NEW CENTURY PCS;HONOLULU;HI;21.30155;-157.82523;1;11;1
150003000274;1500030;HAWAII DEPT OF EDUCATION;MYRON THOMPSON ACADEMY -  A NEW CENTURY PCS;HONOLULU;HI;21.30332;-157.86459;1;11;1
150003000275;1500030;HAWAII DEPT OF EDUCATION;HAKIPU'U LEARNING CENTER - A PUBLIC CHARTER SCHOOL;KANEOHE;HI;21.41282;-157.81239;8;41;1
150003000276;1500030;HAWAII DEPT OF EDUCATION;KE KULA 'O SAMUEL M. KAMAKAU LABORATORY PCS;KAILUA;HI;21.3894;-157.7539;3;22;1
150003000277;1500030;HAWAII DEPT OF EDUCATION;INNOVATIONS PUBLIC CHARTER SCHOOL;KAILUA-KONA;HI;19.61354;-155.97978;6;33;1
150003000278;1500030;HAWAII DEPT OF EDUCATION;KE ANA LA'AHANA PUBLIC CHARTER SCHOOL;HILO;HI;19.73476;-155.03677;7;41;1
150003000279;1500030;HAWAII DEPT OF EDUCATION;KIHEI PUBLIC CHARTER HIGH SCHOOL;KIHEI;HI;20.77863;-156.45683;6;33;1
150003000280;1500030;HAWAII DEPT OF EDUCATION;KE KULA NI'IHAU O KEKAHA LEARNING CENTER - PCS;KEKAHA;HI;21.975;-159.71955;6;33;1
150003000281;1500030;HAWAII DEPT OF EDUCATION;THE VOLCANO SCHOOL OF ARTS & SCIENCES - PCS;VOLCANO;HI;19.45611;-155.19366;7;43;1
150003000282;1500030;HAWAII DEPT OF EDUCATION;HAWAII ACADEMY OF ARTS & SCIENCES PCS;PAHOA;HI;19.49737;-154.95244;7;42;1
150003000283;1500030;HAWAII DEPT OF EDUCATION;KA 'UMEKE KA'EO PUBLIC CHARTER SCHOOL;HILO;HI;19.73166;-155.04853;5;33;1
150003000284;1500030;HAWAII DEPT OF EDUCATION;KE KULA 'O NAWAHIOKALANI 'OPU'U IKI LABORATORY PCS;KEAAU;HI;19.60595;-155.03036;7;41;1
150003000285;1500030;HAWAII DEPT OF EDUCATION;MILILANI 'IKE ELEMENTARY SCHOOL;MILILANI;HI;21.47782;-157.99924;3;21;1
150003000286;1500030;HAWAII DEPT OF EDUCATION;KA WAIHONA O KA NAAUAO NEW CENTURY PCS;WAIANAE;HI;21.46711;-158.16378;3;21;1
150003000287;1500030;HAWAII DEPT OF EDUCATION;KE KULA O EHUNUIKAIMALINO;KEALAKEKUA;HI;19.51161;-155.9215;7;41;1
150003000288;1500030;HAWAII DEPT OF EDUCATION;KUA 'O KA LA PUBLIC CHARTER SCHOOL;PAHOA;HI;19.4801;-154.9276;7;42;1
150003000289;1500030;HAWAII DEPT OF EDUCATION;KANUIKAPONO CHARTER SCHOOL;AHAHOLA;HI;22.1452;-159.3155;6;33;1
150003000290;1500030;HAWAII DEPT OF EDUCATION;MOLOKAI INTERMEDIATE SCHOOL;HOOLEHUA;HI;21.17031;-157.0699;7;42;1
160000100084;1600001;WEST BONNER COUNTY SCHOOL DISTRICT;PRIEST RIVER LAMANNA HIGH SCHOOL;PRIEST RIVER;ID;48.18733;-116.91538;7;43;1
160000100085;1600001;WEST BONNER COUNTY SCHOOL DISTRICT;PRIEST RIVER JR HIGH SCHOOL;PRIEST RIVER;ID;48.18074;-116.91848;7;43;1
160000100613;1600001;WEST BONNER COUNTY SCHOOL DISTRICT;IDAHO HILL ELEMENTARY SCHOOL;OLDTOWN;ID;48.17915;-117.03542;7;43;1
160000100619;1600001;WEST BONNER COUNTY SCHOOL DISTRICT;PRIEST RIVER ELEMENTARY SCHOOL;PRIEST RIVER;ID;48.18565;-116.90912;7;43;1
160000100620;1600001;WEST BONNER COUNTY SCHOOL DISTRICT;PRIEST LAKE ELEMENTARY SCHOOL;PRIEST LAKE;ID;48.52025;-116.93235;7;43;1
160000100771;1600001;WEST BONNER COUNTY SCHOOL DISTRICT;PRIEST RIVER EDUCATION (ALT) SCHOOL;PRIEST RIVER;ID;48.18026;-116.90733;7;43;1
160000200082;1600002;LAKE PEND OREILLE SCHOOL DISTRICT;CLARK FORK JR-SR HIGH SCHOOL;CLARK FORK;ID;48.14648;-116.1774;7;43;1
160000200087;1600002;LAKE PEND OREILLE SCHOOL DISTRICT;SANDPOINT HIGH SCHOOL;SANDPOINT;ID;48.26942;-116.5715;6;32;1
160000200603;1600002;LAKE PEND OREILLE SCHOOL DISTRICT;KOOTENAI ELEMENTARY SCHOOL;KOOTENAI;ID;48.31118;-116.51656;7;32;1
160000200604;1600002;LAKE PEND OREILLE SCHOOL DISTRICT;SANDPOINT JUVENILE DETENTION CENTER;SANDPOINT;ID;48.295;-116.55679;6;32;1
160000200614;1600002;LAKE PEND OREILLE SCHOOL DISTRICT;HOPE ELEMENTARY SCHOOL;HOPE;ID;48.2209;-116.267;7;43;1
160000200615;1600002;LAKE PEND OREILLE SCHOOL DISTRICT;FARMIN STIDWELL ELEMENTARY SCHOOL;SANDPOINT;ID;48.28239;-116.57093;6;32;1
160000200616;1600002;LAKE PEND OREILLE SCHOOL DISTRICT;SOUTHSIDE ELEMENTARY SCHOOL;COCOLALLA;ID;48.10087;-116.61326;7;42;1
160000200617;1600002;LAKE PEND OREILLE SCHOOL DISTRICT;WASHINGTON ELEMENTARY SCHOOL;SANDPOINT;ID;48.2691;-116.55705;6;32;1
160000200618;1600002;LAKE PEND OREILLE SCHOOL DISTRICT;SAGLE ELEMENTARY SCHOOL;SAGLE;ID;48.2031;-116.55388;7;41;1
160000200621;1600002;LAKE PEND OREILLE SCHOOL DISTRICT;NORTHSIDE ELEMENTARY SCHOOL;SANDPOINT;ID;48.3645;-116.43959;7;42;1
160000200691;1600002;LAKE PEND OREILLE SCHOOL DISTRICT;LAKE PEND OREILLE ALT HIGH SCHOOL;SANDPOINT;ID;48.28238;-116.55703;6;32;1
160000200724;1600002;LAKE PEND OREILLE SCHOOL DISTRICT;SANDPOINT MIDDLE SCHOOL;SANDPOINT;ID;48.27097;-116.56795;6;32;1
160000200772;1600002;LAKE PEND OREILLE SCHOOL DISTRICT;SANDPOINT CHARTER SCHOOL;SANDPOINT;ID;48.26789;-116.56696;6;32;1
160000300858;1600003;VICTORY CHARTER LEA;VICTORY CHARTER SCHOOL;NAMPA;ID;43.51698;-116.5588;8;41;1
160000400859;1600004;IDAHO VIRTUAL ACADEMY LEA;IDAHO VIRTUAL ACADEMY;BOISE;ID;43.5903;-116.294;2;21;1
160000500860;1600005;IDAHO VIRTUAL HIGH CHARTER LEA;RICHARD MCKENNA CHARTER HIGH SCHOOL (ALT);MOUNTAIN HOME;ID;43.13731;-115.67453;6;33;1
160000500861;1600005;IDAHO VIRTUAL HIGH CHARTER LEA;IDAHO VIRTUAL HIGH CHARTER SCHOOL;MOUNTAIN HOME;ID;43.13731;-115.67453;6;33;1
160000500862;1600005;IDAHO VIRTUAL HIGH CHARTER LEA;RICHARD MCKENNA CHARTER HIGH SCHOOL;MOUNTAIN HOME;ID;43.13731;-115.67453;6;33;1
160000600863;1600006;ROLLING HILLS PUBLIC CHARTER LEA;ROLLING HILLS PUBLIC CHARTER SCHOOL;EAGLE;ID;43.6919;-116.354;4;21;3
160000700864;1600007;COMPASS PUBLIC CHARTER SCHOOL LEA;COMPASS PUBLIC CHARTER SCHOOL;MERIDIAN;ID;43.578;-116.368;4;21;3
160000800865;1600008;FALCON RIDGE PUBLIC CHARTER LEA;FALCON RIDGE PUBLIC CHARTER SCHOOL;KUNA;ID;43.4871;-116.433;4;31;3
160000900581;1600009;TROY SCHOOL DISTRICT;TROY ELEMENTARY SCHOOL;TROY;ID;46.74599;-116.76522;7;43;1
160000900582;1600009;TROY SCHOOL DISTRICT;TROY JR-SR HIGH SCHOOL;TROY;ID;46.74599;-116.76522;7;43;1
160001000578;1600010;WHITEPINE JOINT SCHOOL DISTRICT;BOVILL ELEMENTARY SCHOOL;BOVILL;ID;46.8599;-116.3959;7;43;1
160001000579;1600010;WHITEPINE JOINT SCHOOL DISTRICT;DEARY SCHOOL;DEARY;ID;46.79834;-116.55745;7;43;1
160001000846;1600010;WHITEPINE JOINT SCHOOL DISTRICT;IDAHO DISTANCE EDUCATION ACADEMY;DEARY;ID;46.7982;-116.56076;7;43;1
160001100866;1600011;INSPIRE VIRTUAL CHARTER LEA;INSPIRE VIRTUAL CHARTER SCHOOL;EAGLE;ID;43.6835;-116.36;8;41;3
160001200867;1600012;LIBERTY CHARTER LEA;LIBERTY CHARTER SCHOOL;NAMPA;ID;43.5172;-116.558;8;41;3
160001300890;1600013;GARDEN CITY COMMUNITY CHARTER LEA;GARDEN CITY COMMUNITY CHARTER SCHOOL;GARDEN CITY;ID;;;4;N;7
160001400891;1600014;ROOSEVELT CENTER CHARTER LEA;ROOSEVELT CENTER CHARTER SCHOOL;POCATELLO;ID;;;2;N;7
160001500892;1600015;TAYLORS CROSSING PUBLIC CHARTER LEA;TAYLORS CROSSING PUBLIC CHARTER SCHOOL;IDAHO FALLS;ID;;;8;N;7
160003000001;1600030;ABERDEEN SCHOOL DISTRICT;ABERDEEN ELEMENTARY-MIDDLE SCHOOL;ABERDEEN;ID;;;N;N;2
160003000002;1600030;ABERDEEN SCHOOL DISTRICT;ABERDEEN HIGH SCHOOL;ABERDEEN;ID;42.94112;-112.83303;7;42;1
160003000828;1600030;ABERDEEN SCHOOL DISTRICT;ABERDEEN ELEMENTARY SCHOOL;ABERDEEN;ID;42.9432;-112.844;7;42;3
160003000829;1600030;ABERDEEN SCHOOL DISTRICT;ABERDEEN MIDDLE SCHOOL;ABERDEEN;ID;42.9425;-112.833;7;42;3
160006000003;1600060;AMERICAN FALLS JOINT SCHOOL DISTRICT;AMERICAN FALLS HIGH SCHOOL;AMERICAN FALLS;ID;42.76751;-112.86219;4;32;1
160006000005;1600060;AMERICAN FALLS JOINT SCHOOL DISTRICT;HILLCREST ELEMENTARY SCHOOL;AMERICAN FALLS;ID;42.77584;-112.85526;4;32;1
160006000589;1600060;AMERICAN FALLS JOINT SCHOOL DISTRICT;WILLIAM THOMAS MIDDLE SCHOOL;AMERICAN FALLS;ID;42.78646;-112.84797;4;32;1
160006000768;1600060;AMERICAN FALLS JOINT SCHOOL DISTRICT;AMERICAN FALLS (ALT.) ACADEMY;AMERICAN FALLS;ID;42.77294;-112.85911;4;32;1
160006000816;1600060;AMERICAN FALLS JOINT SCHOOL DISTRICT;A F INTERMEDIATE SCHOOL;AMERICAN FALLS;ID;42.77969;-112.85582;4;32;1
160009000006;1600090;ARBON ELEMENTARY SCHOOL DISTRICT;ARBON ELEMENTARY SCHOOL;ARBON;ID;42.55543;-112.54692;8;42;1
160015000012;1600150;AVERY SCHOOL DISTRICT;AVERY ELEM-JR HIGH SCHOOL;AVERY;ID;47.2529;-115.8323;7;43;1
